frame,x_0,y_0,z_0,v_0,x_1,y_1,z_1,v_1,x_2,y_2,z_2,v_2,x_3,y_3,z_3,v_3,x_4,y_4,z_4,v_4,x_5,y_5,z_5,v_5,x_6,y_6,z_6,v_6,x_7,y_7,z_7,v_7,x_8,y_8,z_8,v_8,x_9,y_9,z_9,v_9,x_10,y_10,z_10,v_10,x_11,y_11,z_11,v_11,x_12,y_12,z_12,v_12,x_13,y_13,z_13,v_13,x_14,y_14,z_14,v_14,x_15,y_15,z_15,v_15,x_16,y_16,z_16,v_16,x_17,y_17,z_17,v_17,x_18,y_18,z_18,v_18,x_19,y_19,z_19,v_19,x_20,y_20,z_20,v_20,x_21,y_21,z_21,v_21,x_22,y_22,z_22,v_22,x_23,y_23,z_23,v_23,x_24,y_24,z_24,v_24,x_25,y_25,z_25,v_25,x_26,y_26,z_26,v_26,x_27,y_27,z_27,v_27,x_28,y_28,z_28,v_28,x_29,y_29,z_29,v_29,x_30,y_30,z_30,v_30,x_31,y_31,z_31,v_31,x_32,y_32,z_32,v_32,phase
137,0.636326253414154,0.329617440700531,-0.1004760190844535,0.9993445873260498,0.6485128998756409,0.31735959649086,-0.0692638307809829,0.9988813400268556,0.6496484279632568,0.3182990550994873,-0.0695371925830841,0.999047577381134,0.6504658460617065,0.3188626170158386,-0.0694843456149101,0.9987494349479676,0.6402546167373657,0.3111869692802429,-0.0797303020954132,0.999186873435974,0.6357905268669128,0.3077964186668396,-0.0800084397196769,0.9991820454597472,0.6313362717628479,0.3044235110282898,-0.0802376270294189,0.9991578459739684,0.636177122592926,0.3164261281490326,0.0920059978961944,0.9983161687850952,0.6093765497207642,0.2973498106002807,0.0529402941465377,0.9987656474113464,0.6191169619560242,0.3389963507652282,-0.0385580025613307,0.9973833560943604,0.6098080277442932,0.3316215872764587,-0.0519113205373287,0.9991066455841064,0.5851584672927856,0.3620323538780212,0.065297320485115,0.9969179034233092,0.445325642824173,0.2964868247509002,0.0941417291760444,0.9999359250068665,0.4250165224075317,0.328322023153305,-0.0952614545822143,0.7930519580841064,0.3173601627349853,0.303320974111557,-0.1161338165402412,0.9241594672203064,0.3342608213424682,0.2520853877067566,-0.2772465348243713,0.8046554327011108,0.3370536565780639,0.2669917941093445,-0.4652289450168609,0.8840197324752808,0.3049149215221405,0.2283295691013336,-0.3363784551620483,0.7956373691558838,0.3230164051055908,0.2484101802110672,-0.5358797311782837,0.8569127917289734,0.3140933215618133,0.2209938317537307,-0.3409096896648407,0.7933025360107422,0.3285718858242035,0.2452038079500198,-0.5460042953491211,0.855938196182251,0.3227100968360901,0.2302631139755249,-0.2805410921573639,0.7610104084014893,0.3307434916496277,0.2526668310165405,-0.4806291460990906,0.8376625180244446,0.3623859286308288,0.5071757435798645,0.1674513816833496,0.99673730134964,0.2636898458003998,0.4943715929985046,-0.1677858829498291,0.9996439218521118,0.4527791440486908,0.6436736583709717,0.1410868465900421,0.9073792099952698,0.3470641672611236,0.6615482568740845,-0.397015631198883,0.9983627200126648,0.4054827392101288,0.7747862935066223,0.2225996255874633,0.9034633040428162,0.3186664283275604,0.831933319568634,-0.4383692145347595,0.9977630376815796,0.3564868569374084,0.7899577617645264,0.2216039299964904,0.8872119188308716,0.2902902364730835,0.8550504446029663,-0.4548470377922058,0.98992657661438,0.4918651878833771,0.8243716359138489,0.1172000989317894,0.9254369139671326,0.4311665296554565,0.8699640035629272,-0.6680103540420532,0.9942223429679872,Backswing
138,0.6371734738349915,0.3288692533969879,-0.1259456425905227,0.9992482662200928,0.6491648554801941,0.3159650564193725,-0.0984588339924812,0.9987258911132812,0.650429368019104,0.316832959651947,-0.0987438410520553,0.9989251494407654,0.651404082775116,0.3175406455993652,-0.098702885210514,0.9985893368721008,0.6407285928726196,0.3097196221351623,-0.0974763631820678,0.999070644378662,0.6362046003341675,0.3062296509742737,-0.0977547243237495,0.9990462064743042,0.6319460868835449,0.3030249178409576,-0.0980576276779174,0.9990257024765016,0.6377066969871521,0.3158353567123413,0.0606051720678806,0.9980692863464355,0.6114711165428162,0.2974108159542084,0.045891560614109,0.9985236525535583,0.6201807856559753,0.3386581242084503,-0.065488152205944,0.9969484806060792,0.6108747124671936,0.33140429854393,-0.0663094222545623,0.998955488204956,0.5855507850646973,0.3619626462459564,0.0305717550218105,0.9966013431549072,0.4489967823028564,0.2976840436458587,0.0954205393791198,0.9999300241470336,0.4203391075134277,0.3288907408714294,-0.1349318921566009,0.8004887700080872,0.3224701881408691,0.3009886145591736,-0.088493064045906,0.9109577536582948,0.3318110406398773,0.2502293288707733,-0.3149492740631103,0.8123364448547363,0.3354603052139282,0.2640358805656433,-0.4269680082798004,0.8713641166687012,0.3027715384960174,0.2256384789943695,-0.3761438727378845,0.8039325475692749,0.3212303519248962,0.2454293519258499,-0.4968374371528625,0.8457276821136475,0.3129751086235046,0.2187941372394561,-0.3822180330753326,0.8014430999755859,0.326617568731308,0.2422574758529663,-0.5124400854110718,0.8451148867607117,0.3214723765850067,0.2281546145677566,-0.3186676204204559,0.7684599757194519,0.3298693895339966,0.2491325139999389,-0.445299744606018,0.8273330926895142,0.3627562224864959,0.5074806809425354,0.1617217510938644,0.996654212474823,0.2639595866203308,0.4945613741874695,-0.1621085554361343,0.9996471405029296,0.4528431296348572,0.643862247467041,0.1451080739498138,0.9084483981132508,0.3461412787437439,0.6613996028900146,-0.4018509685993194,0.9983858466148376,0.4079968333244324,0.7743740081787109,0.2331446707248687,0.9052623510360718,0.3185299634933471,0.8320134282112122,-0.4543513357639313,0.9977737069129944,0.3564793169498443,0.7899912595748901,0.2329589575529098,0.8873465061187744,0.2899033427238464,0.8551365733146667,-0.4724055826663971,0.9896350502967834,0.4896706938743591,0.8243668675422668,0.1311231553554535,0.9265300631523132,0.4311092793941498,0.8699350357055664,-0.6852922439575195,0.99419105052948,Backswing
139,0.6391540169715881,0.3289287686347961,-0.0849424451589584,0.99894779920578,0.6496516466140747,0.3154772222042084,-0.0644937604665756,0.9983322024345398,0.6507161259651184,0.3158301711082458,-0.0647874549031257,0.9986072778701782,0.6516549587249756,0.3160468339920044,-0.0646931603550911,0.998194456100464,0.6424872279167175,0.3099471032619476,-0.070034734904766,0.998684585094452,0.6381642818450928,0.3064905405044555,-0.0702947825193405,0.9985963106155396,0.6346868872642517,0.3031806945800781,-0.0705749690532684,0.9985417127609252,0.6379029750823975,0.3133679032325744,0.0735766813158989,0.9975560903549194,0.6153087615966797,0.2979739904403686,0.0403432995080947,0.9976856708526612,0.622172474861145,0.3385071754455566,-0.034692209213972,0.9959154725074768,0.6145780086517334,0.3314971327781677,-0.0434624068439006,0.9984248280525208,0.5790225267410278,0.358597457408905,0.0568393804132938,0.9956470727920532,0.4714261889457702,0.3048463761806488,0.0710261464118957,0.999901294708252,0.4040137827396393,0.3249754309654236,-0.113195389509201,0.8028677701950073,0.3743225932121277,0.2981948554515838,-0.1216663271188736,0.8950173854827881,0.3271776139736175,0.2500075995922088,-0.2859890758991241,0.8178091645240784,0.3346089720726013,0.2564873099327087,-0.4053836464881897,0.8615075945854187,0.2984587848186493,0.2263631075620651,-0.334694504737854,0.8100998401641846,0.3170299232006073,0.2395588606595993,-0.4758108258247375,0.8394493460655212,0.3095495104789734,0.2191904485225677,-0.3793155252933502,0.8076245188713074,0.3220294713973999,0.2336667329072952,-0.4901666343212127,0.8390879034996033,0.3184273838996887,0.2291232049465179,-0.3070279061794281,0.7737963199615479,0.3254356682300567,0.2429127991199493,-0.4218587577342987,0.8212045431137085,0.3624643981456756,0.507611095905304,0.1625416129827499,0.9963879585266112,0.2659627199172973,0.4959995150566101,-0.1628686636686325,0.9996283650398254,0.4527786374092102,0.6439695358276367,0.1461856365203857,0.9046088457107544,0.3461984097957611,0.6614378094673157,-0.4192969501018524,0.998427391052246,0.4067558348178863,0.7744227647781372,0.2508968412876129,0.9029746055603028,0.3184583485126495,0.8322399854660034,-0.5053151249885559,0.9977536201477052,0.3564119040966034,0.7900421619415283,0.2503823637962341,0.882705569267273,0.289866179227829,0.8553533554077148,-0.5271695256233215,0.9893792271614076,0.4889884889125824,0.8224530220031738,0.1486055105924606,0.9243318438529968,0.4312411844730377,0.8694301843643188,-0.7291526794433594,0.9940988421440125,Backswing
140,0.63292396068573,0.3113862872123718,-0.119140401482582,0.9987596869468688,0.6489724516868591,0.3132484257221222,-0.0977517366409301,0.998091161251068,0.6502285599708557,0.3138469755649566,-0.098053254187107,0.998393416404724,0.6514555811882019,0.3144032955169678,-0.0979855433106422,0.997956395149231,0.6417668461799622,0.3076430857181549,-0.0894287452101707,0.9984643459320068,0.637947142124176,0.3049138188362121,-0.08969447016716,0.9983080625534058,0.6341724991798401,0.3012537360191345,-0.0900264084339141,0.998285472393036,0.638408899307251,0.3130620121955871,0.0466368719935417,0.9971893429756165,0.6157947182655334,0.298026442527771,0.0523601919412612,0.9971752762794496,0.6222414374351501,0.3381944596767425,-0.065469279885292,0.9952871203422546,0.6147052049636841,0.3314021229743957,-0.0568012408912181,0.9981394410133362,0.5797823071479797,0.3587167859077453,0.0231735818088054,0.9951056241989136,0.4704853594303131,0.3090153634548187,0.0949002802371978,0.999879777431488,0.4111081063747406,0.3251010775566101,-0.1584385484457016,0.8123711347579956,0.3638111054897308,0.2966666221618652,-0.0767301097512245,0.8753631711006165,0.3239571750164032,0.2462307661771774,-0.3273744583129883,0.826269805431366,0.3294816315174103,0.256524384021759,-0.4026519358158111,0.8464275002479553,0.2971545457839966,0.2235243320465088,-0.3844464123249054,0.818141758441925,0.3138451874256134,0.2382517158985138,-0.4763718545436859,0.8270416259765625,0.3081432282924652,0.2165946215391159,-0.4004029929637909,0.8154532313346863,0.3201282024383545,0.2314123213291168,-0.4908457994461059,0.8268749117851257,0.3162661790847778,0.2274524420499801,-0.3352782726287842,0.7813741564750671,0.3228160142898559,0.2417507916688919,-0.421343058347702,0.8094111680984497,0.3624014258384704,0.5084051489830017,0.1613929569721222,0.996167778968811,0.2667999565601349,0.4972850382328033,-0.1617675721645355,0.9995977282524108,0.4527740478515625,0.6440815925598145,0.1379885524511337,0.9007552862167358,0.3461972177028656,0.6615926623344421,-0.4026927649974823,0.9984329342842102,0.4068832397460937,0.7742201089859009,0.2352952510118484,0.9002248644828796,0.3184541165828705,0.8320746421813965,-0.4542937278747558,0.9976778626441956,0.3565416038036346,0.7900731563568115,0.2351169437170028,0.8781965374946594,0.2903639078140259,0.8552568554878235,-0.4729932248592376,0.98880934715271,0.4881661832332611,0.8184568285942078,0.1261004358530044,0.921860933303833,0.4338904023170471,0.8683692216873169,-0.6810402870178223,0.9938075542449952,Backswing
141,0.6215203404426575,0.3023536503314972,-0.1324877142906189,0.9985304474830629,0.6382418870925903,0.3031087517738342,-0.1105494052171707,0.9977996349334716,0.6410712599754333,0.3052003979682922,-0.1108313053846359,0.9981215000152588,0.6440371870994568,0.3071271181106567,-0.1107701435685157,0.9976685643196106,0.632809579372406,0.298360139131546,-0.0957042723894119,0.9982054829597472,0.6315857172012329,0.2973878383636474,-0.09598408639431,0.9979597926139832,0.6302388310432434,0.2960046231746673,-0.0963571891188621,0.9980112910270692,0.6382108926773071,0.311581552028656,0.0309772435575723,0.9966657161712646,0.6157073378562927,0.297673225402832,0.0735799595713615,0.9965728521347046,0.6141480803489685,0.3316582143306732,-0.0791399180889129,0.9945095181465148,0.6072173714637756,0.3241326808929443,-0.0610471442341804,0.9978000521659852,0.5801814794540405,0.3587646484375,0.0061498279683291,0.9942785501480104,0.4720470905303955,0.3124639689922333,0.1174295395612716,0.9998595714569092,0.4145253896713257,0.325849711894989,-0.1818370670080185,0.8177066445350647,0.3546803891658783,0.2937019765377044,-0.030162863433361,0.8616480231285095,0.3225356638431549,0.2450958490371704,-0.342988520860672,0.8316604495048523,0.3259307742118835,0.2504419684410095,-0.3506359159946441,0.8372935056686401,0.296230673789978,0.2229253351688385,-0.3998713195323944,0.8229904770851135,0.3110830783843994,0.234599232673645,-0.4215137362480163,0.8194609880447388,0.3076415061950683,0.216542512178421,-0.4105623364448547,0.8199689388275146,0.3155873715877533,0.2252780944108963,-0.4378373324871063,0.8194049596786499,0.3152399361133575,0.2268875837326049,-0.3483701050281524,0.7851661443710327,0.3218235373497009,0.2361832857131958,-0.3705560863018036,0.8025561571121216,0.3623185157775879,0.5089043378829956,0.1576153337955474,0.9959084391593932,0.2676334679126739,0.497802197933197,-0.1580978482961654,0.9995669722557068,0.4515789449214935,0.6441006064414978,0.1175861805677414,0.8942536115646362,0.3463437259197235,0.66157066822052,-0.3760227560997009,0.9983826279640198,0.3992551565170288,0.7729536294937134,0.2240465134382248,0.8953245282173157,0.3184442222118377,0.8315795660018921,-0.3963281512260437,0.997503697872162,0.3565527498722076,0.7892201542854309,0.2249210327863693,0.8716381192207336,0.2906520068645477,0.8547500371932983,-0.4118078351020813,0.9878764748573304,0.4879079461097717,0.8165725469589233,0.1084942370653152,0.9178531765937804,0.4344569742679596,0.8656362295150757,-0.6205266714096069,0.9932876825332642,Backswing
142,0.6228707432746887,0.3051570355892181,-0.1253289580345153,0.9982304573059082,0.6434839367866516,0.3050636947154999,-0.1061209589242935,0.9973835349082948,0.6460062265396118,0.3065360784530639,-0.1063845977187156,0.9977329969406128,0.6487283706665039,0.3078160285949707,-0.1063241735100746,0.9972464442253112,0.6372026801109314,0.3003037869930267,-0.0905618891119957,0.9977923631668092,0.6360645890235901,0.2987790703773498,-0.0908442512154579,0.9974064826965332,0.6329917907714844,0.2969823777675628,-0.0912274867296218,0.9975415468215942,0.6426197290420532,0.3106985986232757,0.0378871038556098,0.9960628747940063,0.6200814247131348,0.2979670464992523,0.0724833011627197,0.9956331253051758,0.6235642433166504,0.3321987986564636,-0.0739892646670341,0.993562638759613,0.615203857421875,0.3243520855903625,-0.0544977150857448,0.9972854256629944,0.5842926502227783,0.3585688173770904,0.016643289476633,0.9934516549110411,0.4845509827136993,0.3132545351982116,0.1091309338808059,0.9998295903205872,0.4163833260536194,0.3260802626609802,-0.149603858590126,0.8200494050979614,0.3570433855056762,0.2948425114154815,-0.0330384708940982,0.8477564454078674,0.3230529427528381,0.2457196712493896,-0.3243184089660644,0.8367516994476318,0.327308714389801,0.2462663352489471,-0.3129584491252899,0.8307172060012817,0.2964609861373901,0.222826287150383,-0.3805125057697296,0.8287840485572815,0.3122440576553345,0.2243088781833648,-0.381828099489212,0.8157091736793518,0.3082692325115204,0.2160924971103668,-0.3936696052551269,0.8256450891494751,0.3181333541870117,0.2178626358509063,-0.4005315899848938,0.8160812258720398,0.3162322640419006,0.2267994582653045,-0.3309490978717804,0.7907652258872986,0.3231994211673736,0.228674978017807,-0.3332580029964447,0.799419641494751,0.3645083606243133,0.5091724395751953,0.1554839313030243,0.9952424168586732,0.2701457440853119,0.4981471598148346,-0.1559807807207107,0.9995054006576538,0.4520057141780853,0.6444774866104126,0.1263559609651565,0.8898259401321411,0.3462511599063873,0.6628101468086243,-0.3725469410419464,0.9984164834022522,0.3989949524402618,0.773302435874939,0.2247200608253479,0.8909405469894409,0.3185073733329773,0.8319299817085266,-0.4087060391902923,0.9974640607833862,0.3541557192802429,0.7905491590499878,0.2261499464511871,0.866480827331543,0.2909252643585205,0.854960560798645,-0.424555629491806,0.9875999689102172,0.4864709079265594,0.8168056607246399,0.1231292933225631,0.9132221341133118,0.4346784353256225,0.8658515214920044,-0.6281969547271729,0.9929654002189636,Backswing
143,0.6251447200775146,0.307830274105072,-0.0413734316825866,0.9980263710021972,0.6441975235939026,0.3050200343132019,-0.0255466438829898,0.9971261024475098,0.6465397477149963,0.3060311079025268,-0.0258514806628227,0.99751615524292,0.6491187810897827,0.3069032430648803,-0.0257747489959001,0.996999979019165,0.6389352679252625,0.3010556101799011,-0.026313642039895,0.9974600672721864,0.6381757855415344,0.2995429039001465,-0.0265688020735979,0.997000813484192,0.6361680030822754,0.2976104021072387,-0.0268764663487672,0.9971263408660888,0.6426238417625427,0.3097886145114898,0.0777316763997078,0.9958268404006958,0.6227092742919922,0.2986498475074768,0.0772871896624565,0.9949917197227478,0.6244804859161377,0.3325006365776062,0.0022092247381806,0.9929181933403016,0.6178653836250305,0.3247810900211334,-0.0002911998308263,0.9968204498291016,0.5783906579017639,0.3564328551292419,0.064540795981884,0.9925885796546936,0.500419557094574,0.3166981935501098,0.1015095263719558,0.9997878074645996,0.4107927978038788,0.3240895271301269,-0.0705538243055343,0.8203198909759521,0.3931813240051269,0.2952717840671539,-0.061333630234003,0.839134156703949,0.3210088014602661,0.2449496239423751,-0.2559418082237243,0.8425038456916809,0.3283511996269226,0.2449722737073898,-0.3033154606819153,0.8307891488075256,0.2956925332546234,0.2209014594554901,-0.3061371743679046,0.8350614309310913,0.3132632970809936,0.2222791463136673,-0.3711249828338623,0.8180027008056641,0.308256596326828,0.2142551243305206,-0.3276762366294861,0.8320290446281433,0.3189815282821655,0.2178804129362106,-0.3887676298618316,0.8186098337173462,0.3161586821079254,0.225703626871109,-0.2671928405761719,0.7969188094139099,0.3233353495597839,0.2273410856723785,-0.321811318397522,0.801983118057251,0.3644691407680511,0.5095046162605286,0.1597901135683059,0.9950275421142578,0.2720429003238678,0.4987136423587799,-0.1602928340435028,0.999475598335266,0.452556699514389,0.644655704498291,0.1532976478338241,0.8851096630096436,0.3459798097610473,0.6636254787445068,-0.3634397685527801,0.9984591603279114,0.4006094336509704,0.7737134695053101,0.265731543302536,0.8870055675506592,0.3185770809650421,0.8322232961654663,-0.4047393500804901,0.9974429607391356,0.3543281257152557,0.7908064723014832,0.2668586373329162,0.8620195984840393,0.2910437881946563,0.8549697995185852,-0.4206866323947906,0.9874748587608336,0.4860996603965759,0.817245602607727,0.174370139837265,0.9095983505249025,0.4346278011798858,0.8659726977348328,-0.6089012622833252,0.9928199052810668,Backswing
144,0.6257418990135193,0.3072401285171509,-0.0434313341975212,0.9979259967803956,0.6440221071243286,0.3044459223747253,-0.0248748306185007,0.9970261454582214,0.6463093757629395,0.3054498136043548,-0.0251746010035276,0.9974225163459778,0.6488131880760193,0.3062579333782196,-0.0250847656279802,0.99689781665802,0.6389989852905273,0.3010392189025879,-0.025376308709383,0.9973031878471376,0.638156533241272,0.299532026052475,-0.0256543401628732,0.9968048930168152,0.6362258195877075,0.2978550791740417,-0.0259595420211553,0.9969401955604552,0.6424514651298523,0.3092965483665466,0.0891083106398582,0.9957302212715148,0.6235285401344299,0.2989822030067444,0.0894090756773948,0.9946762323379515,0.6240404844284058,0.3321328163146972,0.0048457216471433,0.9926421642303468,0.6177290678024292,0.3254769742488861,0.0022267971653491,0.9965680241584778,0.5784617066383362,0.3565444946289062,0.08623518794775,0.9920908212661744,0.5037590265274048,0.3177288472652435,0.0957679823040962,0.9997658729553224,0.4109881818294525,0.3240708708763122,-0.0528471805155277,0.821994423866272,0.4024921059608459,0.2954097986221313,-0.0622534267604351,0.8299241065979004,0.3207298219203949,0.2448287904262542,-0.242583617568016,0.8489701747894287,0.3290624022483825,0.2446465194225311,-0.3096171915531158,0.8308728337287903,0.2956159710884094,0.2204355746507644,-0.2913410365581512,0.8420583605766296,0.3139574825763702,0.2219553887844085,-0.3794285953044891,0.8202297687530518,0.308532178401947,0.2148002088069915,-0.3133600652217865,0.8391084671020508,0.3198422193527221,0.2165734320878982,-0.3946588635444641,0.8209313154220581,0.3163477480411529,0.2261107414960861,-0.2535590827465057,0.8038761019706726,0.3238840401172638,0.227252572774887,-0.3274059295654297,0.804580807685852,0.3640386462211609,0.5098543763160706,0.1645150333642959,0.9949995279312134,0.2724315524101257,0.4990160465240478,-0.1650897115468979,0.9994733929634094,0.4527106881141662,0.6446864604949951,0.1680460125207901,0.8797875046730042,0.3459179103374481,0.6636260747909546,-0.3719319999217987,0.9985130429267884,0.4015922844409942,0.7740709781646729,0.2981369793415069,0.8830980062484741,0.3186312019824981,0.8326071500778198,-0.4072861671447754,0.9974791407585144,0.3542390763759613,0.7911019921302795,0.3011370301246643,0.857462465763092,0.2913754284381866,0.8549729585647583,-0.4247182607650757,0.9875519275665284,0.4860760867595672,0.8175517320632935,0.2094068080186844,0.906164288520813,0.435647964477539,0.8672693967819214,-0.618757426738739,0.9928470849990844,Backswing
145,0.6234526038169861,0.3039738833904266,-0.0909561589360237,0.997828245162964,0.644125759601593,0.3051297962665558,-0.0701204910874366,0.9969282746315002,0.6463541984558105,0.3060828745365143,-0.0704355537891388,0.9973188042640686,0.6488775014877319,0.3068185448646545,-0.0703764036297798,0.996800422668457,0.6388676166534424,0.3013050854206085,-0.0508311167359352,0.9972256422042848,0.6379088759422302,0.2997244000434875,-0.0511534847319126,0.9966847896575928,0.6360533833503723,0.2979932725429535,-0.0515987388789653,0.9968934655189514,0.6425279378890991,0.3093656897544861,0.0587167255580425,0.9954618215560912,0.6233120560646057,0.2989619374275207,0.0966627225279808,0.9945616126060486,0.6237503290176392,0.3323313891887665,-0.0408964753150939,0.992354691028595,0.61656653881073,0.325871080160141,-0.0165446978062391,0.9964897632598876,0.5843898057937622,0.3575204014778137,0.0404035821557045,0.9919853806495668,0.496610939502716,0.3162640929222107,0.1293031424283981,0.9997684359550476,0.4261734783649444,0.3189982175827026,-0.1445779353380203,0.8272784948348999,0.3595010936260223,0.2955948114395141,0.013427734375,0.8326111435890198,0.3217086493968963,0.2451868802309036,-0.3495068550109863,0.855903148651123,0.3259290158748626,0.2411724328994751,-0.2806425392627716,0.8382325172424316,0.2958920896053314,0.2201017588376999,-0.4093351662158966,0.8489948511123657,0.3129394352436065,0.2175985127687454,-0.3505165874958038,0.8278752565383911,0.3087111711502075,0.2141691744327545,-0.423599511384964,0.8458255529403687,0.3180247545242309,0.2109111100435257,-0.3729114830493927,0.8287441730499268,0.3164278566837311,0.2259811609983444,-0.3568183481693268,0.8107692003250122,0.3230005204677582,0.2232866287231445,-0.3023207485675812,0.813025951385498,0.3640068769454956,0.5099030137062073,0.1624381244182586,0.9948875904083252,0.2720564305782318,0.4989820420742035,-0.1630382388830185,0.9994685649871826,0.4533017873764038,0.6447135806083679,0.1458649039268493,0.8766353726387024,0.3459668755531311,0.6638673543930054,-0.3757340312004089,0.9985239505767822,0.4046271741390228,0.7746697664260864,0.266974925994873,0.8800034523010254,0.3193144798278808,0.8342145681381226,-0.4211344420909881,0.9974347949028016,0.3564659655094147,0.7926585674285889,0.2693738937377929,0.8541799783706665,0.2915564775466919,0.8557626008987427,-0.4395811259746551,0.9872740507125854,0.4868585467338562,0.8176635503768921,0.158355176448822,0.9034043550491332,0.4392043352127075,0.8684285283088684,-0.6520966291427612,0.9926501512527466,Backswing
146,0.6159844398498535,0.299894243478775,-0.0793911963701248,0.9978168606758118,0.6396231055259705,0.3040712475776672,-0.0589824058115482,0.9969576597213744,0.6425660848617554,0.3055453300476074,-0.059292621910572,0.9973337054252625,0.6458163261413574,0.306726336479187,-0.0592368878424167,0.9968453049659728,0.6339057087898254,0.2997685074806213,-0.036806683987379,0.9972458481788636,0.6321020722389221,0.2979330718517303,-0.0371121652424335,0.9966834783554076,0.6310335397720337,0.2966133952140808,-0.0375393591821193,0.9969482421875,0.6422919631004333,0.3094308972358703,0.0608976371586322,0.9954137802124025,0.6224703192710876,0.2989638745784759,0.1491281688213348,0.9946451783180236,0.6169208288192749,0.3316691517829895,-0.0338046997785568,0.9923337697982788,0.608660101890564,0.3245024383068084,-0.0058550154790282,0.996494472026825,0.5894798040390015,0.3592565655708313,0.0415930710732936,0.9920738339424132,0.489471822977066,0.3164884746074676,0.1831516623497009,0.9997719526290894,0.4495616853237152,0.3173628449440002,-0.1598763763904571,0.8356233239173889,0.3464812040328979,0.2958300709724426,0.1163154989480972,0.8358544707298279,0.3223388791084289,0.2448438704013824,-0.3483011722564697,0.8630954623222351,0.3230476975440979,0.2401067316532135,-0.1552629619836807,0.8452999591827393,0.2961302995681762,0.2195770740509033,-0.4081661105155945,0.855347752571106,0.3102492392063141,0.2151075899600982,-0.2171422988176345,0.8349424004554749,0.3087863326072693,0.2137027978897094,-0.4149388670921325,0.8519772887229919,0.3163532316684723,0.2095036804676056,-0.2487595677375793,0.8361108303070068,0.3166705071926117,0.2256446778774261,-0.3524751961231231,0.8170778155326843,0.3218300938606262,0.2225769013166427,-0.1800786107778549,0.8212357759475708,0.3640018105506897,0.5102788209915161,0.1587732136249542,0.9949753880500792,0.2716426849365234,0.4989750981330871,-0.1594456285238266,0.9994752407073976,0.4534266591072082,0.6451781988143921,0.1100131645798683,0.8749623894691467,0.3459606468677521,0.6643592119216919,-0.3798847198486328,0.9985058307647704,0.4057571291923523,0.7758684754371643,0.2201326787471771,0.8779043555259705,0.3195168077945709,0.8354066610336304,-0.4223916232585907,0.9973099231719972,0.3576165437698364,0.7942858338356018,0.2217752635478973,0.8520768284797668,0.2915704250335693,0.8567740321159363,-0.4403992593288421,0.9866527915000916,0.4868033826351166,0.8178372383117676,0.1035905852913856,0.901190459728241,0.4399528503417969,0.8692248463630676,-0.6578007936477661,0.992299497127533,Backswing
147,0.6122332811355591,0.2985582649707794,-0.0930018350481987,0.9978609681129456,0.6373891234397888,0.3040071129798889,-0.0676723048090934,0.9970515966415404,0.6413100957870483,0.3058353960514068,-0.0679689198732376,0.997411608695984,0.6451802849769592,0.3070003688335418,-0.0679232031106948,0.9969468712806702,0.6292082667350769,0.2985380291938782,-0.0396550633013248,0.9973412752151488,0.6274636387825012,0.2969770133495331,-0.0399355329573154,0.9967870712280272,0.6261469125747681,0.2956766486167907,-0.040268525481224,0.9970722198486328,0.6422742009162903,0.3103058040142059,0.0628011524677276,0.9954642653465272,0.6201432347297668,0.298967182636261,0.1390152871608734,0.9948468804359436,0.6134957671165466,0.3310205042362213,-0.0433167815208435,0.9924890398979188,0.6007187962532043,0.3216223120689392,-0.0094279991462826,0.9965898394584656,0.5942679643630981,0.3622027039527893,0.0438627637922763,0.992302656173706,0.4740314483642578,0.3159326016902923,0.1749387681484222,0.9997799396514891,0.4612342417240143,0.3173262476921081,-0.1600512564182281,0.8448625206947327,0.3226418793201446,0.2960609793663025,0.0801386386156082,0.8446096777915955,0.3252040147781372,0.2452303171157837,-0.3468951880931854,0.8705406785011292,0.3192488253116607,0.238014668226242,-0.2252083867788314,0.8544431924819946,0.2992153465747833,0.2202501595020294,-0.4078021943569183,0.8615433573722839,0.3069852590560913,0.2133387327194214,-0.2919332683086395,0.8434439301490784,0.3101356923580169,0.2141283005475998,-0.4109274446964264,0.858055830001831,0.3139146268367767,0.2085423469543457,-0.315631091594696,0.8447276949882507,0.3182213008403778,0.2260543555021286,-0.3498371839523315,0.8234414458274841,0.3198352754116058,0.2214698046445846,-0.2468002289533615,0.8306623101234436,0.3642111420631408,0.5104818940162659,0.1576233506202697,0.9951125383377076,0.2699163258075714,0.4987788200378418,-0.1583235561847686,0.9994878172874452,0.4544179141521454,0.6462947130203247,0.0898569077253341,0.8751909732818604,0.3455720543861389,0.6649671792984009,-0.3825737833976745,0.9984461069107056,0.4071748852729797,0.777180552482605,0.1953596919775009,0.8774252533912659,0.319657027721405,0.835518479347229,-0.420127272605896,0.9971607327461244,0.3590314090251922,0.7956675887107849,0.1967175006866455,0.8510866761207581,0.2916609942913055,0.8568857312202454,-0.4363644421100616,0.9859247803688048,0.4866442382335663,0.8195341229438782,0.0738170817494392,0.9002308249473572,0.4398722648620605,0.8698083162307739,-0.65666663646698,0.9919309616088868,Backswing
